1491027120,1088.41,1088.42,1088.41,1088.42,0.2005
1491027180,1088.41,1088.42,1088.42,1088.42,0.939778
1491027240,1088.41,1088.41,1088.41,1088.41,0.0431
1491027300,1088.42,1088.42,1088.42,1088.42,0.3553
1491027360,1088.46,1088.46,1088.46,1088.46,0.3054
1491027420,1088.46,1088.46,1088.46,1088.46,0.0987
1491027480,1088.45,1088.46,1088.45,1088.46,1.2916999999999998
1491027540,1088.45,1088.46,1088.46,1088.45,0.1817
1491027600,1088.46,1088.46,1088.46,1088.46,0.26803905
1491027660,1088.45,1088.46,1088.45,1088.45,1.1900772
1491027720,1088.46,1089,1088.46,1089,1.2252999999999998
1491027780,1087.86,1089,1088.98,1088.9,3.73198014
1491027840,1088.59,1088.89,1088.89,1088.59,0.9408
1491027900,1087.79,1088.95,1088.9,1087.79,3.09345158
1491027960,1088.79,1089,1088.79,1088.97,1.6035000000000001
1491028020,1088.99,1089,1088.99,1088.99,0.8658
1491028080,1086.56,1089,1088.94,1086.56,8.185199999999998
1491028140,1087.97,1087.97,1087.97,1087.97,0.0274
1491028200,1085.88,1087.17,1086.97,1086.94,5.97967117
1491028260,1086.75,1086.98,1086.92,1086.75,1.28692769
1491028320,1085.88,1086.79,1085.93,1086.57,1.24564465
1491028380,1085.69,1086.97,1086.97,1085.69,0.37829999999999997
1491028440,1085.42,1085.84,1085.84,1085.76,3.8622728299999998
1491028500,1082.41,1085.81,1085.78,1084.83,18.618119330000003
1491028560,1084.2,1085.23,1085.23,1084.59,1.5269790699999999
1491028620,1084.26,1085.67,1084.45,1085.67,7.416235679999998
1491028680,1085.47,1085.65,1085.47,1085.65,0.26832848
1491028740,1084.84,1086.63,1085.66,1084.84,0.0655
1491028800,1086.53,1086.58,1086.53,1086.58,0.2626768
1491028860,1086.23,1086.23,1086.23,1086.23,0.0193
1491028920,1085.9,1086.31,1086.21,1086.31,0.532
1491028980,1086.3,1086.32,1086.32,1086.3,0.5468000000000001
1491029040,1085.33,1086.04,1085.34,1086.04,0.82865828
1491029100,1086.29,1086.93,1086.29,1086.93,5.18238511
1491029160,1085.56,1085.59,1085.59,1085.56,0.15226509
1491029220,1086.92,1087.1,1086.99,1086.93,1.40401252
1491029280,1086.29,1087.87,1087.28,1086.29,0.22605263
1491029340,1086.67,1088.56,1086.67,1088.56,0.49000000000000005
1491029400,1088.53,1088.56,1088.56,1088.54,2.8531000000000004
1491029460,1085.03,1088.54,1088.54,1085.2,10.66519973
1491029520,1087.11,1087.86,1087.16,1087.86,1.0366
1491029580,1087.75,1087.94,1087.9,1087.93,1.5116917600000002
1491029640,1086.67,1087.9,1086.67,1087.9,0.37807704000000003
1491029700,1087.78,1087.96,1087.87,1087.9,0.24230484999999996
1491029760,1087.94,1088.25,1087.94,1088.25,0.84936966
1491029820,1088.25,1088.62,1088.25,1088.62,0.8818645400000003
1491029880,1087.83,1088.04,1088.04,1087.83,1.2329044
1491029940,1087.8,1088.05,1087.8,1088.05,0.17240000000000003
1491030000,1088.01,1088.05,1088.05,1088.01,2.4803841199999996
1491030060,1088.05,1088.65,1088.05,1088.65,0.18819999999999998
1491030120,1085.82,1087.83,1087.83,1087.7,4.26
1491030180,1087.63,1087.68,1087.67,1087.64,0.133
1491030240,1085.31,1087.96,1087.61,1085.31,3.848
1491030300,1087.19,1088.06,1087.19,1088.06,1.99290456
1491030360,1088.02,1088.06,1088.05,1088.06,0.49213001999999995
1491030420,1087.53,1088.06,1087.53,1088.06,2.0055
1491030480,1088.05,1088.64,1088.3,1088.06,0.3367
1491030540,1087.67,1088.64,1088.07,1087.67,1.4795062399999999
1491030600,1088.58,1088.64,1088.58,1088.64,2.33068103
1491030660,1086.39,1088.64,1088.63,1088.64,0.9954826800000001
1491030720,1087.36,1088.66,1088.64,1088.66,1.4266495399999999
1491030780,1087.45,1088.96,1087.5,1088.96,1.20844006
1491030840,1088.96,1088.99,1088.96,1088.99,2.921687779999999
1491030900,1088.99,1089,1088.99,1089,1.6614
1491030960,1088.98,1089,1089,1088.98,1.5615879499999998
1491031020,1088.25,1088.98,1088.98,1088.25,1.1945765099999999
1491031080,1088.97,1089,1088.97,1089,2.2436228199999997
1491031140,1088.99,1089,1088.99,1089,1.9060945999999999
1491031200,1089,1089,1089,1089,0.25529999999999997
1491031260,1089,1089,1089,1089,0.8321876400000001
1491031320,1089,1089,1089,1089,2.4226263599999998
1491031380,1089,1089,1089,1089,2.9407594799999996
1491031440,1088.99,1089,1089,1088.99,1.17587112
1491031500,1089,1089.48,1089,1089.48,3.038814459999999
1491031560,1089.48,1092.1,1089.48,1092.1,13.771711579999996
1491031620,1092.1,1092.1,1092.1,1092.1,6.730761640000001
1491031680,1092.1,1092.93,1092.1,1092.93,12.19291453
1491031740,1092.93,1093.54,1092.93,1093.54,3.22961784
1491031800,1093.53,1094.62,1093.53,1094.62,2.20969334
1491031860,1094.74,1095,1094.74,1095,2.1491462400000003
1491031920,1095,1095,1095,1095,0.65010377
1491031980,1095,1095,1095,1095,2.3964
